"Mois de Reporting";"Mois de vente";"Plateforme";"Pays / Région";"Nom du label";"Nom de l'artiste";"Titre de la sortie";"Titre de la piste";"UPC";"ISRC";"Reference catalogue sortie";"Type de sortie";"Type de vente";"Quantite";"Devise de paiement du client";"Prix unitaire";"Frais de reproduction mechanique";"Revenu brut";"Taux de revenu client";"Revenu Net"
"2023-09-01";"2023-08-01";"Spotify";"Sri lanka";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,000018";"0,000000";"0,000036000000000";"0,75";"0,000027000000000"
"2023-09-01";"2023-09-01";"YouTube Official Content";"Hungary";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"2";"EUR";"0,002504";"0,000000";"0,005007487810500";"0,75";"0,003755615857875"
"2023-09-01";"2023-07-01";"Deezer";"Viet nam";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"4";"EUR";"0,004016";"0,000000";"0,016063437200000";"0,75";"0,012047577900000"
"2023-07-01";"2023-06-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000001";"0,000000";"-0,000001355000000";"0,75";"-0,000001016250000"
"2023-07-01";"2023-06-01";"Spotify";"Australia";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"172";"EUR";"0,002927";"0,000000";"0,503367999000000";"0,75";"0,377525999250000"
"2023-07-01";"2023-06-01";"Spotify";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1861";"EUR";"0,002565";"0,000000";"4,773200995500000";"0,75";"3,579900746625000"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Portugal";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,004018";"0,000000";"0,004018029686880";"0,75";"0,003013522265160"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Saudi arabia";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,004117";"0,000000";"0,004117327860960";"0,75";"0,003087995895720"
"2023-07-01";"2023-05-01";"Facebook / Instagram";"Slovakia";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Creation";"11";"EUR";"0,000826";"0,000000";"0,009089390331100";"0,75";"0,006817042748325"
"2023-07-01";"2023-07-01";"Apple Music";"Austria";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"1";"EUR";"0,011368";"0,000000";"0,011368000000000";"0,75";"0,008526000000000"
"2023-07-01";"2023-07-01";"Apple Music";"Switzerland";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"18";"EUR";"0,011060";"0,000000";"0,199079453489280";"0,75";"0,149309590116960"
"2023-08-01";"2023-07-01";"Spotify";"Seychelles";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000895";"0,000000";"-0,001789484000000";"0,75";"-0,001342113000000"
"2023-08-01";"2023-07-01";"Spotify";"Poland";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000448";"0,000000";"-0,001792708000000";"0,75";"-0,001344531000000"
"2023-08-01";"2023-07-01";"Spotify";"India";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000242";"0,000000";"-0,001211704100000";"0,75";"-0,000908778075000"
"2023-08-01";"2023-07-01";"Spotify";"Egypt";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000282";"0,000000";"-0,000282420000000";"0,75";"-0,000211815000000"
"2023-08-01";"2023-06-01";"Facebook / Instagram";"France";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Creation";"6";"EUR";"0,000863";"0,000000";"0,005180816898390";"0,75";"0,003885612673792"
"2023-08-01";"2023-07-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"6";"EUR";"0,003184";"0,000000";"0,019102000200000";"0,75";"0,014326500150000"
"2023-08-01";"2023-06-01";"Facebook / Instagram";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Creation";"12";"EUR";"0,000863";"0,000000";"0,010361633796779";"0,75";"0,007771225347584"
"2023-08-01";"2023-08-01";"YouTube Official Content";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"156";"EUR";"0,005812";"0,000000";"0,906657392905550";"0,75";"0,679993044679163"
"2023-08-01";"2023-07-01";"Tidal";"Lithuania";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"3";"EUR";"0,005153";"0,000000";"0,015459000000000";"0,75";"0,011594250000000"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Turkey";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"75";"EUR";"0,000309";"0,000000";"0,023151418428300";"0,75";"0,017363563821225"
"2023-08-01";"2023-08-01";"Apple Music";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"187";"EUR";"0,006372";"0,000000";"1,191543000000000";"0,75";"0,893657250000000"
"2023-09-01";"2023-08-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"16";"EUR";"-0,001113";"0,000000";"-0,017805797500000";"0,75";"-0,013354348125000"
"2023-09-01";"2023-08-01";"Spotify";"Congo, the democratic republic of the";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000407";"0,000000";"-0,000813890000000";"0,75";"-0,000610417500000"
"2023-09-01";"2023-08-01";"Spotify";"India";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000255";"0,000000";"-0,001019762100000";"0,75";"-0,000764821575000"
"2023-09-01";"2023-08-01";"Spotify";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"2";"EUR";"0,002400";"0,000000";"0,004801000000000";"0,75";"0,003600750000000"
"2023-09-01";"2023-08-01";"Spotify";"Lebanon";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"3";"EUR";"0,000663";"0,000000";"0,001989000000000";"0,75";"0,001491750000000"
"2023-09-01";"2023-09-01";"YouTube UGC";"Japan";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"3";"EUR";"0,005393";"0,000000";"0,016178672821500";"0,75";"0,012134004616125"
"2023-09-01";"2023-09-01";"YouTube Official Content";"Sweden";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,007458";"0,000000";"0,007457550565500";"0,75";"0,005593162924125"
"2023-07-01";"2023-06-01";"Spotify";"Romania";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000434";"0,000000";"-0,002168939200000";"0,75";"-0,001626704400000"
"2023-07-01";"2023-06-01";"Spotify";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"25";"EUR";"0,003402";"0,000000";"0,085053999800000";"0,75";"0,063790499850000"
"2023-07-01";"2023-06-01";"Spotify";"Senegal";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"PLATFORM PROMOTION";"3";"EUR";"0,000000";"0,000000";"-0,000000003000000";"0,75";"-0,000000002250000"
"2023-07-01";"2023-06-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,001136";"0,000000";"0,002273000000000";"0,75";"0,001704750000000"
"2023-07-01";"2023-06-01";"Spotify";"Lithuania";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"11";"EUR";"0,001795";"0,000000";"0,019750000000000";"0,75";"0,014812500000000"
"2023-07-01";"2023-06-01";"Spotify";"Czech republic";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"71";"EUR";"0,002373";"0,000000";"0,168500999100000";"0,75";"0,126375749325000"
"2023-07-01";"2023-06-01";"Spotify";"Uganda";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000251";"0,000000";"-0,000251427000000";"0,75";"-0,000188570250000"
"2023-07-01";"2023-06-01";"Spotify";"El salvador";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"6";"EUR";"-0,000261";"0,000000";"-0,001566351000000";"0,75";"-0,001174763250000"
"2023-07-01";"2023-07-01";"Apple Music";"Belgium";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"40";"EUR";"0,006464";"0,000000";"0,258573000000000";"0,75";"0,193929750000000"
"2023-08-01";"2023-07-01";"Spotify";"United arab emirates";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,000664";"0,000000";"-0,003319084200000";"0,75";"-0,002489313150000"
"2023-08-01";"2023-07-01";"Spotify";"India";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"27";"EUR";"0,000881";"0,000000";"0,023787000000000";"0,75";"0,017840250000000"
"2023-08-01";"2023-07-01";"Spotify";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"5";"EUR";"-0,001244";"0,000000";"-0,006218544000000";"0,75";"-0,004663908000000"
"2023-08-01";"2023-07-01";"Spotify";"Belgium";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"427";"EUR";"-0,000931";"0,000000";"-0,397609758900000";"0,75";"-0,298207319175000"
"2023-08-01";"2023-07-01";"Spotify";"Morocco";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"44";"EUR";"0,000573";"0,000000";"0,025207000900000";"0,75";"0,018905250675000"
"2023-08-01";"2023-07-01";"Spotify";"Argentina";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"33";"EUR";"0,000547";"0,000000";"0,018066999700000";"0,75";"0,013550249775000"
"2023-08-01";"2023-07-01";"Spotify";"Mauritius";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"7";"EUR";"0,001861";"0,000000";"0,013023999900000";"0,75";"0,009767999925000"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Brazil";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Stream";"1";"EUR";"0,002619";"0,000000";"0,002618812674200";"0,75";"0,001964109505650"
"2023-08-01";"2023-07-01";"Spotify";"Lebanon";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"4";"EUR";"0,000654";"0,000000";"0,002616000000000";"0,75";"0,001962000000000"
"2023-08-01";"2023-06-01";"Deezer";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,006360";"0,000000";"0,012720378000000";"0,75";"0,009540283500000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Italy";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,002382";"0,000000";"0,002381555795000";"0,75";"0,001786166846250"
"2023-08-01";"2023-08-01";"YouTube Official Content";"Ukraine";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"4";"EUR";"0,001317";"0,000000";"0,005267282458300";"0,75";"0,003950461843725"
"2023-08-01";"2023-06-01";"Deezer";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,004664";"0,000000";"0,004664247300000";"0,75";"0,003498185475000"
"2023-09-01";"2023-08-01";"Spotify";"Algeria";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"4";"EUR";"-0,000014";"0,000000";"-0,000054641200000";"0,75";"-0,000040980900000"
"2023-09-01";"2023-08-01";"Spotify";"Israel";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"17";"EUR";"0,001761";"0,000000";"0,029931000000000";"0,75";"0,022448250000000"
"2023-09-01";"2023-08-01";"Spotify";"Seychelles";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"1";"EUR";"0,002934";"0,000000";"0,002934000000000";"0,75";"0,002200500000000"
"2023-09-01";"2023-09-01";"YouTube Official Content";"Denmark";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"1";"EUR";"0,021706";"0,000000";"0,021706454857500";"0,75";"0,016279841143125"
"2023-09-01";"2023-06-01";"Yandex";"Worldwide";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La mauvaise herbe ";"3616558447944";"QZ-DA4-21-05744";"";"Music release";"Download";"1";"EUR";"0,000107";"0,000000";"0,000106864967356";"0,75";"0,000080148725517"
"2023-09-01";"2023-07-01";"Deezer";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"6";"EUR";"0,009390";"0,000000";"0,056338598800000";"0,75";"0,042253949100000"
"2023-09-01";"2023-07-01";"Deezer";"United states";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840797078";"FR-X76-21-64425";"";"Music release";"Stream";"1";"EUR";"0,012460";"0,000000";"0,012459650500000";"0,75";"0,009344737875000"
"2023-07-01";"2023-06-01";"Spotify";"Lithuania";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"PLATFORM PROMOTION";"2";"EUR";"-0,000343";"0,000000";"-0,000685153000000";"0,75";"-0,000513864750000"
"2023-07-01";"2023-06-01";"Spotify";"Kazakhstan";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"3";"EUR";"0,001438";"0,000000";"0,004315000000000";"0,75";"0,003236250000000"
"2023-07-01";"2023-06-01";"Spotify";"Sweden";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"47";"EUR";"0,003132";"0,000000";"0,147190999100000";"0,75";"0,110393249325000"
"2023-07-01";"2023-07-01";"YouTube UGC";"Turkey";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"Stream";"15";"EUR";"0,000414";"0,000000";"0,006207909061680";"0,75";"0,004655931796260"
"2023-07-01";"2023-07-01";"YouTube Official Content";"Korea, republic of";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"1";"EUR";"0,006748";"0,000000";"0,006747842883240";"0,75";"0,005060882162430"
"2023-07-01";"2023-06-01";"Amazon Prime";"France";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"21";"EUR";"0,002090";"0,000000";"0,043890000000000";"0,75";"0,032917500000000"
"2023-08-01";"2023-07-01";"Spotify";"United kingdom";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Comme un chien ";"3616840797078";"FR-X76-21-65458";"";"Music release";"Stream";"1";"EUR";"0,001465";"0,000000";"0,001465000000000";"0,75";"0,001098750000000"
"2023-08-01";"2023-07-01";"Spotify";"France";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Toi & moi ";"3616840797078";"FR-X76-21-65460";"";"Music release";"Stream";"1779";"EUR";"0,002695";"0,000000";"4,793624981600000";"0,75";"3,595218736200000"
"2023-08-01";"2023-07-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"PLATFORM PROMOTION";"112";"EUR";"-0,001084";"0,000000";"-0,121404740400000";"0,75";"-0,091053555300000"
"2023-08-01";"2023-07-01";"Spotify";"Brazil";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"22";"EUR";"0,001548";"0,000000";"0,034066999900000";"0,75";"0,025550249925000"
"2023-08-01";"2023-07-01";"Spotify";"Panama";"Petit Voyou Music";"Petit Voyou";"Les choses qui brillent";"Les choses qui brillent ";"3616840775786";"FR-X76-21-64425";"";"Music release";"Stream";"2";"EUR";"0,001644";"0,000000";"0,003288000000000";"0,75";"0,002466000000000"
"2023-08-01";"2023-07-01";"Spotify";"Luxembourg";"Petit Voyou Music";"Petit Voyou";"Recueil de chansons";"La fin de l'histoire ";"3616558447944";"QZ-DA4-21-05743";"";"Music release";"Stream";"86";"EUR";"0,003287";"0,000000";"0,282690997300000";"0,75";"0,212018247975000"
"2023-08-01";"2023-08-01";"YouTube UGC";"Spain";"Petit Voyou Music";"Petit Voyou";"Fragments";"Fragments ";"3616558444332";"QZ-MEN-20-32895";"";"Music release";"Stream";"1";"EUR";"0,001968";"0,000000";"0,001968153657000";"0,75";"0,001476115242750"
"2023-09-01";"2023-08-01";"Spotify";"Moldova, republic of";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"1";"EUR";"-0,000001";"0,000000";"-0,000001448000000";"0,75";"-0,000001086000000"
"2023-09-01";"2023-08-01";"Spotify";"Netherlands";"Petit Voyou Music";"Petit Voyou";"Prosecco";"Prosecco ";"3616558444257";"QZ-NWX-20-78401";"";"Music release";"PLATFORM PROMOTION";"13";"EUR";"-0,001101";"0,000000";"-0,014309287600000";"0,75";"-0,010731965700000"
"2023-09-01";"2023-08-01";"Spotify";"Ecuador";"Petit Voyou Music";"Petit Voyou";"Alice";"Alice ";"3616558444790";"QZ-HN6-20-13061";"";"Music release";"Stream";"2";"EUR";"0,001091";"0,000000";"0,002182000000000";"0,75";"0,001636500000000"
